440/4/109|12345ieee|||C,CNB
444/5/128|whoever314|https://youtu.be/IfIF0yVJ8Dc|video|
470/3/95|ToughThought|https://youtu.be/l-vby2QWv8s||RC,RCNB
828/3/55|12345ieee|||
906/3/53|12345ieee|||RS,RSNB
1626/4/49|rezoons|https://youtu.be/M8Y2-PEkYfM||S,SNB
2013/3/61|cactus|https://youtu.be/id--7aXQVEM|video|
