591/6/163/P|ToughThought|https://youtu.be/918mNnCstFM||C,CNB
591/6/167|ToughThought|https://youtu.be/PsRJCy0dadI||CNP,CNBP
818/2/48|Serbaldrig|https://youtu.be/-L4_vog_6ks||
1463/2/26|rezoons|||
1532/2/25|12345ieee|||S,SNB,SNP,SNBP
1539/2/25|Counterpoint|https://youtu.be/EsO6gxxERG8|video|
5223/1/78|whoever314|https://youtu.be/QJnhwbOa9E0||RC,RCNB,RCNP,RCNBP
5280/1/67|whoever314|||
11928/1/33|cactus|https://youtu.be/vnDsuGW8pxI||RS,RSNB,RSNP,RSNBP
