861/4/213|Krackor|https://youtu.be/vFEGhInjyvY?t=151||C,CNB,CNP,CNBP
1242/3/55|12345ieee|||
1705/3/50|12345ieee|||
2060/2/79|whoever314|https://youtu.be/oBgcPftyPqU||RC,RCNB,RCNP,RCNBP
2943/2/54|Zemyla|https://youtu.be/Ey5c3Rxisfw||RS,RSNB,RSNP,RSNBP
4315/3/33|Pseudodude|https://youtu.be/vFEGhInjyvY?t=417||S,SNB,SNP,SNBP
