1634/4/60|ToughThought|https://youtu.be/oNT7oKulzTA||C,CNB,CNP
1640/3/66|12345ieee|||
1644/4/51|12345ieee|||
2634/2/35|darkgiggs/12345ieee|https://youtu.be/X7vBED4WVsg||S,SNB,SNP
6754/1/97|Zig/darkgiggs|https://youtu.be/_pnhcgOUmYI||RC,RCNB,RCNP
10548/1/84|Zig|https://youtu.be/67FB7RsWj_I||RS,RSNB,RSNP
