64/1/37|ToughThought|https://youtu.be/_emazyAf7B0||C,CNB
67/1/22|Andy|https://youtu.be/_q0z5YlHp1M||
80/1/19|davenger|https://youtu.be/OulOdY26kBo||S,SNB
