67/1/14|hailstone|https://youtu.be/IuyF1TPGbe0||C,CNB,CNP,CNBP
74/1/13|xrdd|||
78/1/12|Justin Rogers|https://youtu.be/5pOLG9xhINU||
81/1/11|Justin Rogers|||
127/1/10|vpumeyyv|||
129/1/9|vpumeyyv|||
151/1/8|Bart Hanus|https://youtu.be/LM-_KCd4nQc||
152/1/7|Storm Frog|https://youtu.be/if5VSn2fNAg||S,SNB,SNP,SNBP
