824/5/144|ToughThought|https://youtu.be/paOgAJSz-jU||C,CNB
1466/3/105|12345ieee|||
1935/2/150|whoever314/12345ieee|||RC,RCNB
2100/2/137|whoever314/12345ieee|https://youtu.be/_irCNaxRajo||
3221/2/65|gggol|||S,SNB,RS,RSNB
5214/3/90|cactus|https://youtu.be/bwaWntB8_P8|video|
