170/1/48/P|12345ieee|||C,CNB
174/1/50|12345ieee|||CNP,CNBP
174/1/52/P|Andy|https://youtu.be/HMsOhAljHnM|video|
190/1/56|Andy/ToughThought|https://youtu.be/iqP8X6x7Ncc|video|
198/1/44/P|andy|||
213/1/43/P|Andy|https://youtu.be/jMv_SBtUZKg||
339/1/25|12345ieee|||
355/1/21|Andy|https://youtu.be/xJ1btVP5YGI||S,SNB,SNP,SNBP
